,index,original_title,genres,keywords,cast,crew,spoken_languages,vote_average,vote_count,soup,movie_id,image_url,yor,overview
1531,1528,Gridiron Gang,"['Action', 'Adventure', 'Crime', 'Drama']","['competit', 'prison', 'sport', 'violenc', 'americanfootballplay']","['dwaynejohnson', 'xzibit', 'l.scottcaldwell', 'leonrippy', 'kevindunn']","['philjoanou', 'philjoanou', 'philjoanou']",['English'],6.5,206,competit prison sport violenc americanfootballplay dwaynejohnson xzibit l.scottcaldwell leonrippy kevindunn philjoanou philjoanou philjoanou Action Adventure Crime Drama,9766,/icv6qe7nhiGV914nf1WEr8wHy7m.jpg,2006,"Teenagers at a juvenile detention center, under the leadership of their counselor, gain self-esteem by playing football together.. One goal. A second chance."
1532,1529,What's the Worst That Could Happen?,"['Action', 'Comedy']","['businessman', 'masterthief', 'thief', 'ring']","['martinlawrence', 'dannydevito', 'johnleguizamo', 'glenneheadly', 'carmenejogo']","['samweisman', 'samweisman', 'samweisman']",['English'],5.1,66,businessman masterthief thief ring martinlawrence dannydevito johnleguizamo glenneheadly carmenejogo samweisman samweisman samweisman Action Comedy,14034,/roVPa80bjfbToshzapT8pTfHH91.jpg,2001,Thief Kevin Caffery attempts to rob from the home of rich businessman Max Fairbanks. But Fairbanks catches him and steals his cherished ring that his girlfriend gave him. Caffery is then bent on revenge and getting his ring back with the help of his partners.. It takes a thief to nail a crook.
1533,1530,9,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Thriller']","['manvsmachin', 'hope', 'post-apocalypt', 'dystopia', 'friendship', 'war', 'steampunk', 'coward']","['christopherplummer', 'martinlandau', 'johnc.reilly', 'crispinglover', 'jenniferconnelly']","['shaneacker', 'shaneacker', 'shaneacker']",['English'],6.6,1262,manvsmachin hope post-apocalypt dystopia friendship war steampunk coward christopherplummer martinlandau johnc.reilly crispinglover jenniferconnelly shaneacker shaneacker shaneacker Action Adventure Animation Science Fiction Thriller,12244,/3uqXGOH4BQ2CLJWkDJZ0PzbUzOn.jpg,2009,"When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good.. When our world ended their mission began."
1534,1531,Side Effects,"['Thriller', 'Crime', 'Drama']","['fraud', 'cover-up', 'murder', 'drug']","['judelaw', 'rooneymara', 'catherinezeta-jones', 'channingtatum', 'vinessashaw']","['stevensoderbergh', 'stevensoderbergh', 'stevensoderbergh']","['English', 'Français']",6.4,1323,fraud cover-up murder drug judelaw rooneymara catherinezeta-jones channingtatum vinessashaw stevensoderbergh stevensoderbergh stevensoderbergh Thriller Crime Drama,109421,/k7l1ZDWxfLcd4mMOLprq9t9H46Y.jpg,2013,A woman turns to prescription medication as a way of handling her anxiety concerning her husband's upcoming release from prison.. One pill can change your life.
1535,1532,The Prince & Me,"['Comedy', 'Romance']","['secretident', 'wisconsin', 'princ', 'colleg', 'romanticcomedi', 'student', 'fallinginlov', 'womandirector', 'youngadult']","['juliastiles', 'lukemably', 'benmiller', 'mirandarichardson', 'jamesfox']","['marthacoolidge', 'marthacoolidge', 'marthacoolidge']","['Dansk', 'Deutsch']",5.9,278,secretident wisconsin princ colleg romanticcomedi student fallinginlov womandirector youngadult juliastiles lukemably benmiller mirandarichardson jamesfox marthacoolidge marthacoolidge marthacoolidge Comedy Romance,11137,/2voUK98TW1cJ3w0qmDIdB16A3x6.jpg,2004,"A fairy tale love-story about pre-med student Paige who falls in love with a Danish Prince ""Eddie"" who refused to follow the traditions of his parents and has come to the US to quench his thirst for rebellion. Paige and Edward come from two different worlds, but there is an undeniable attraction between them.. Finding your inner princess can be such a royal pain."
1536,1533,Winnie the Pooh,"['Animation', 'Family']","['owl', 'tiger', 'aftercreditssting', 'duringcreditssting']","['jimcummings', 'travisoates', 'budluckey', 'craigferguson', 'tomkenny']","['stephenanderson', 'stephenanderson', 'stephenanderson']",['English'],6.8,258,owl tiger aftercreditssting duringcreditssting jimcummings travisoates budluckey craigferguson tomkenny stephenanderson stephenanderson stephenanderson Animation Family,51162,/wMZU69sPEP8dSNU0nMWVt7b54EQ.jpg,2011,"During an ordinary day in Hundred Acre Wood, Winnie the Pooh sets out to find some honey. Misinterpreting a note from Christopher Robin, Pooh convinces Tigger, Rabbit, Piglet, Owl, Kanga, Roo, and Eeyore that their young friend has been captured by a creature named ""Backson"" and they set out to save him.. Oh Pooh."
1537,1534,Dumb and Dumberer: When Harry Met Lloyd,['Comedy'],"['skateboard', 'adopt', 'friendship', 'fate']","['mimirogers', 'ericchristianolsen', 'luisguzmán', 'rachelnichols', 'eugenelevy']","['troymiller', 'troymiller', 'troymiller']",['English'],4.1,210,skateboard adopt friendship fate mimirogers ericchristianolsen luisguzmán rachelnichols eugenelevy troymiller troymiller troymiller Comedy,10152,/qxD6P3UXASFCdbrVavceZzgOfI9.jpg,2003,"This wacky prequel to the 1994 blockbuster goes back to the lame-brained Harry and Lloyd's days as classmates at a Rhode Island high school, where the unprincipled principal puts the pair in remedial courses as part of a scheme to fleece the school.. The evolution of dumb..."
1538,1535,Bulworth,"['Comedy', 'Drama']","['missionofmurd', 'polit', 'electioncampaign', 'liber', 'swear', 'politicalsatir', 'hiphopcultur']","['warrenbeatty', 'halleberry', 'seanastin', 'christinebaranski', 'adilahbarnes']","['warrenbeatty', 'warrenbeatty', 'warrenbeatty']",['English'],6.3,66,missionofmurd polit electioncampaign liber swear politicalsatir hiphopcultur warrenbeatty halleberry seanastin christinebaranski adilahbarnes warrenbeatty warrenbeatty warrenbeatty Comedy Drama,9452,/aVZLgPn9LvkAkIQq0QhOcgetsgv.jpg,1998,A suicidally disillusioned liberal politician puts a contract out on himself and takes the opportunity to be bluntly honest with his voters by affecting the rhythms and speech of hip-hop music and culture.. Brace yourself. This politician is about to tell the truth!
1539,1536,Get on Up,"['Drama', 'Music']",['biographi'],"['chadwickboseman', 'nelsanellis', 'danaykroyd', 'violadavis', 'lenniejames']","['tatetaylor', 'tatetaylor', 'tatetaylor']",['English'],6.4,158,biographi chadwickboseman nelsanellis danaykroyd violadavis lenniejames tatetaylor tatetaylor tatetaylor Drama Music,239566,/dVbGeU5agxFGcJnL5hk4uO8W7i2.jpg,2014,A chronicle of James Brown's rise from extreme poverty to become one of the most influential musicians in history.. The Funk Don't Quit
1540,1537,One True Thing,"['Drama', 'Romance']","['dysfunctionalfamili', 'cancer']","['merylstreep', 'renéezellweger', 'williamhurt', 'tomeverettscott', 'laurengraham']","['carlfranklin', 'carlfranklin', 'carlfranklin']",['English'],6.2,27,dysfunctionalfamili cancer merylstreep renéezellweger williamhurt tomeverettscott laurengraham carlfranklin carlfranklin carlfranklin Drama Romance,53113,/fez8qXW01LfCCRsvS5wNBpyh2NU.jpg,1998,A career woman reassesses her parents' lives after she is forced to care for her cancer-stricken mother.. Love What You Have.
1541,1538,Virtuosity,"['Action', 'Crime', 'Science Fiction', 'Thriller']","['artificialintellig', 'android', 'hologram', 'computerprogram', 'virtualr', 'ex-cop', 'policetrain']","['denzelwashington', 'russellcrowe', 'kellylynch', 'williamforsythe', 'stephenspinella']","['brettleonard', 'brettleonard', 'brettleonard']",['English'],5.4,163,artificialintellig android hologram computerprogram virtualr ex-cop policetrain denzelwashington russellcrowe kellylynch williamforsythe stephenspinella brettleonard brettleonard brettleonard Action Crime Science Fiction Thriller,9271,/5emgnXYrXjqyiup2JsvtuENseiV.jpg,1995,"The Law Enforcement Technology Advancement Centre (LETAC) has developed SID version 6.7: a Sadistic, Intelligent, and Dangerous virtual reality entity which is synthesized from the personalities of more than 150 serial killers, and only one man can stop him.. Justice needs a new program."
1542,1539,My Super Ex-Girlfriend,"['Fantasy', 'Drama', 'Action', 'Comedy', 'Crime', 'Science Fiction']","['newyork', 'fli', 'ex-boyfriend', 'ex-girlfriend', 'supernaturalpow', 'shark']","['umathurman', 'lukewilson', 'annafaris', 'eddieizzard', 'rainnwilson']","['ivanreitman', 'ivanreitman', 'ivanreitman']",['English'],4.8,442,newyork fli ex-boyfriend ex-girlfriend supernaturalpow shark umathurman lukewilson annafaris eddieizzard rainnwilson ivanreitman ivanreitman ivanreitman Fantasy Drama Action Comedy Crime Science Fiction,4474,/vs4jcY5NQA24zFGihY2EiqEA5hI.jpg,2006,"When New York architect Matt Saunders dumps his new girlfriend Jenny Johnson - a smart, sexy and reluctant superhero known as G-Girl - she uses her powers to make his life a living hell!. Hell hath no fury like a superwoman scorned."
1543,1540,Sanctum,"['Action', 'Thriller']","['cave', 'water', 'adventur']","['ioangruffudd', 'richardroxburgh', 'aliceparkinson', 'danielwyllie', 'allisoncratchley']","['alistergrierson', 'alistergrierson', 'alistergrierson']",['English'],5.8,339,cave water adventur ioangruffudd richardroxburgh aliceparkinson danielwyllie allisoncratchley alistergrierson alistergrierson alistergrierson Action Thriller,48340,/zRUNv1CbeVtmTCNr6RLHnxV2QYm.jpg,2011,"The 3-D action-thriller Sanctum, from executive producer James Cameron, follows a team of underwater cave divers on a treacherous expedition to the largest, most beautiful and least accessible cave system on Earth. When a tropical storm forces them deep into the caverns, they must fight raging water, deadly terrain and creeping panic as they search for an unknown escape route to the sea. Master diver Frank McGuire (Richard Roxburgh) has explored the South Pacific's Esa-ala Caves for months. But when his exit is cut off in a flash flood, Frank's team--including 17-year-old son Josh (Rhys Wakefield) and financier Carl Hurley (Ioan Gruffudd)--are forced to radically alter plans. With dwindling supplies, the crew must navigate an underwater labyrinth to make it out. Soon, they are confronted with the unavoidable question: Can they survive, or will they be trapped forever?. The only way out is down."
1544,1541,Little Black Book,"['Comedy', 'Romance', 'Drama']",['plan'],"['brittanymurphy', 'hollyhunter', 'kathybates', 'ronlivingston', 'kevinsussman']","['nickhurran', 'nickhurran', 'nickhurran']",['English'],5.2,112,plan brittanymurphy hollyhunter kathybates ronlivingston kevinsussman nickhurran nickhurran nickhurran Comedy Romance Drama,14846,/votbcPlp3UO7JS7gRa86VDYLWL1.jpg,2004,"Determined to learn about her boyfriend's past relationships, Stacy -- who works for a talk show -- becomes a bona fide snoop. With her colleague, Barb, Stacy gets the names of Derek's ex-lovers and interviews them, supposedly for an upcoming show. But what she learns only adds to her confusion, and her plans begin to unravel when she befriends one of the women.. Have you ever been tempted to look inside his..."
1545,1542,The Five-Year Engagement,['Comedy'],"['sex', 'sanfrancisco', 'restaur', 'chase', 'engag', 'love', 'psychologist', 'wed', 'propos', 'chef', 'ceremoni', 'ring', 'unemploy']","['jasonsegel', 'emilyblunt', 'chrispratt', 'alisonbrie', 'rhysifans']","['nicholasstoller', 'nicholasstoller', 'nicholasstoller']",['English'],5.7,457,sex sanfrancisco restaur chase engag love psychologist wed propos chef ceremoni ring unemploy jasonsegel emilyblunt chrispratt alisonbrie rhysifans nicholasstoller nicholasstoller nicholasstoller Comedy,72207,/drsY910CSoSkROYypNVwUxI875T.jpg,2012,"Exactly one year after Tom meets Violet, he surprises her with a wedding ring. By all accounts, Tom and Violet are destined for their happily ever after. However, this engaged couple just keep getting tripped up on the long walk down the aisle.. A comedy about the journey between popping the question and tying the knot."
1546,1543,Mr. 3000,"['Comedy', 'Drama']","['basebal', 'sport']","['berniemac', 'angelabassett', 'michaelrispoli', 'brianj.white', 'dondrewhitfield']","['charlesstoneiii', 'charlesstoneiii', 'charlesstoneiii']",['English'],5.0,66,basebal sport berniemac angelabassett michaelrispoli brianj.white dondrewhitfield charlesstoneiii charlesstoneiii charlesstoneiii Comedy Drama,16232,/g7CNkytZsZzQ8ZEr8F4SmrhjI5y.jpg,2004,"Aging baseball star who goes by the nickname, Mr. 3000, finds out many years after retirement that he didn't quite reach 3,000 hits. Now at age 47 he's back to try and reach that goal.. Big league. Big mouth. Big time."
1547,1544,The Next Three Days,"['Romance', 'Drama', 'Thriller', 'Crime']","['evid', 'passport', 'argument', 'fingerprint']","['russellcrowe', 'elizabethbanks', 'briandennehy', 'rza', 'moranatias']","['paulhaggis', 'paulhaggis', 'paulhaggis']",['English'],6.9,905,evid passport argument fingerprint russellcrowe elizabethbanks briandennehy rza moranatias paulhaggis paulhaggis paulhaggis Romance Drama Thriller Crime,43539,/wBaRZ3aHa7qoYTSY0ONbXrXYk4B.jpg,2010,"A married couple's life is turned upside down when the wife is accused of a murder. Lara Brennan is arrested for murdering her boss with whom she had an argument. It seems she was seen leaving the scene of the crime and her fingerprints were on the murder weapon. Her husband, John would spend the next few years trying to get her released, but there's no evidence that negates the evidence against her. And when the strain of being separated from her family, especially her son, gets to her, John decides to break her out. So he does a lot of research to find a way.. What if you had 72 hours to save everything you live for?"
1548,1545,Ultraviolet,"['Science Fiction', 'Action', 'Thriller']","['skyscrap', 'vampir', 'victim', 'dystopia', 'boy', 'doctor', 'violenc', 'totalitarian', 'cure']","['millajovovich', 'cameronbright', 'nickchinlund', 'sebastienandrieu', 'idamartin']","['kurtwimmer', 'kurtwimmer', 'kurtwimmer']","['English', 'Tiếng Việt']",4.8,458,skyscrap vampir victim dystopia boy doctor violenc totalitarian cure millajovovich cameronbright nickchinlund sebastienandrieu idamartin kurtwimmer kurtwimmer kurtwimmer Science Fiction Action Thriller,9920,/zwpxpx8CGqdUvDdS2GkN61eP4v9.jpg,2006,"In the late 21st century, a subculture of humans have emerged who have been modified genetically by a vampire-like disease, giving them enhanced speed, incredible stamina and acute intelligence. As they are set apart from ""normal"" and ""healthy"" humans, the world is pushed to the brink of worldwide civil war  aimed at the destruction of the ""diseased"" population. In the middle of this crossed-fire is - an infected woman - Ultraviolet, who finds herself protecting a nine-year-old boy who has been marked for death by the human government as he is believed to be a threat to humans.. The blood war is on."
